,mean,sd,mc_error,hpd_2.5,hpd_97.5,n_eff,Rhat
y_pred__0_0,-0.8411924448028173,0.04367356631030599,0.0019715749489863602,-0.9354607557720804,-0.7640457031186532,477.96291947990227,1.000342589809676
y_pred__0_1,0.2244214294051397,0.06797057392246021,0.0029470313506132157,0.09361320848834086,0.3526257478704721,502.55667145099136,0.9985039092225667
y_pred__0_2,-0.34930999209086766,0.14154219026103348,0.006666791850989175,-0.6284305476865214,-0.09046023090280411,334.7682451130905,1.0066716826414674
y_pred__1_0,-1.2106925369636008,0.07438507482662544,0.0037063456681343094,-1.3490303266571941,-1.061538843035055,369.7858432467543,0.9980165710018982
y_pred__1_1,-0.5416192729945665,0.10967039452741369,0.005838986193660901,-0.7493865714591171,-0.33175541013861704,348.7741858272684,0.9992170604879129
y_pred__1_2,-1.3035865025581084,0.2601132180464043,0.012355097144546906,-1.8052445337986043,-0.7987884874742817,327.65751431703063,0.9987764479246797
y_pred__2_0,-0.45842617163811233,0.031726202276454736,0.0014319553253022493,-0.5206262536269837,-0.4013789477231954,492.43401460752824,0.9980713066216562
y_pred__2_1,0.23413005316740054,0.0486899208553855,0.002165233204737083,0.14252188870356183,0.3286984917274828,444.67558972460034,0.9985180301571737
y_pred__2_2,-0.7955294479308925,0.10923891989101339,0.004534437177442267,-1.0199464407195926,-0.5996574841651208,441.1577044907347,1.0061425382583533
y_pred__3_0,-0.49469528066413593,0.19138332669551844,0.01063500979349109,-0.8676179371413112,-0.12813012105782287,230.40820370689087,1.0032590078755608
y_pred__3_1,-0.08084893527449184,0.3124941721104622,0.016309172918532566,-0.7170991246756211,0.46074146248174236,313.3719027306125,0.9994150518388303
y_pred__3_2,-1.3938373733563114,0.6097368024163945,0.032679168011236534,-2.6558636266899724,-0.29650023550869775,268.95705318188305,1.006209813303234
y_pred__4_0,0.6808656300362049,0.018329105179195285,0.0011906059946741924,0.6486416348145159,0.7179356034848392,186.2249207219632,0.9985406633646075
y_pred__4_1,0.2156078365325821,0.02889862632746899,0.001779441916818615,0.16121406535824198,0.2738572760302469,223.39730752577853,1.000362953969978
y_pred__4_2,-0.0005483278419804203,0.06512210901205273,0.0036015026911170845,-0.1256955049184856,0.1074966702207031,193.61346109091056,1.003585470438037
y_pred__5_0,0.7889589727975148,0.03601412291209895,0.002107335621297782,0.7213866329642474,0.856315318994002,184.715915049408,1.0018216599311836
y_pred__5_1,0.05158542463920128,0.05705770350822154,0.0032474852942178333,-0.05802565062365865,0.15971882239229754,228.81525009220294,1.0016348822863888
