,mean,sd,mc_error,hpd_2.5,hpd_97.5,n_eff,Rhat
y_pred__8_0,0.4896344345918464,0.053147735349044135,0.0029968651824310547,0.3933431982914966,0.5929880254204376,202.07088506419686,1.0092256894767102
y_pred__8_1,0.018800170384328373,0.08994014740718856,0.005738969942150595,-0.13383251432263124,0.2119201955124107,152.05149512407064,0.9986785948342491
y_pred__8_2,-0.04603877494186853,0.140855806571351,0.00939433223592096,-0.2884171025066219,0.24425279720563933,141.308291013361,1.0010939944313644
y_pred__8_3,-0.6814074641835395,0.056170154103813104,0.0037194864322436134,-0.7866334319624836,-0.5688515846324366,159.19817363889481,1.001284315036997
y_pred__9_0,-0.12150531981495034,0.023888594222612275,0.0011814657469361631,-0.16740967575071317,-0.07598238792901219,340.3954603126846,0.9980167085988755
y_pred__9_1,-0.041200715146328226,0.04176247580784683,0.0024679799812342192,-0.12141032130435042,0.03604586349001105,209.05799396431763,1.000649782278189
y_pred__9_2,-0.6074147373253767,0.06970664495634886,0.004591207526882393,-0.7289015468811427,-0.4640472050141347,161.4926440657001,0.9997480077612908
y_pred__9_3,-0.4041606073142757,0.027120514228040883,0.001624182926559929,-0.45163371557953513,-0.35136474023175546,241.372381248399,0.9993270414209396
y_pred__10_0,-0.9661064508683065,0.017410860431407327,0.0007004270787756856,-0.9999293578652672,-0.9308237116824923,557.5685133458737,1.0005146060922763
y_pred__10_1,-0.20650218510709473,0.02950805989201582,0.0011508495583073112,-0.2675648335462515,-0.15617036620140554,684.2549887790882,1.0022770834762154
y_pred__10_2,-0.9149251442182087,0.04750768303454644,0.002101714244894284,-1.011981686762928,-0.8259327132292531,384.50455756500895,0.9980148231007568
y_pred__10_3,0.4765604490218205,0.019152513660528465,0.0009229262972141732,0.44240199224604054,0.5169364218389404,341.6194757870154,0.9982687597551896
y_pred__11_0,-0.9968368384929887,0.04437422495435323,0.0021986634936994242,-1.0877447837509806,-0.9182830144086507,465.5758314038799,0.9980388754111195
y_pred__11_1,-0.3313208898477091,0.06625558498741543,0.0033700211233170874,-0.4643810839532485,-0.21342289688975116,352.2813537411992,0.9982864420211727
y_pred__11_2,-0.9678116738881676,0.1229870078233581,0.007484494230123422,-1.1836711754661735,-0.6992473003531771,248.32767595388708,0.9981882653715407
y_pred__11_3,0.6535000926020404,0.048573167928815116,0.002918603516455968,0.5604171008854726,0.7476609461914497,268.0609034581142,0.9989992396320062
eta1,2.9215206736128914,1.5062848393750614,0.12385312658095715,0.6892043750076811,5.968989087985439,45.58006892316431,1.012973154309831
lengthscale__0,0.395634211331335,0.009934054708366476,0.00040993740646461747,0.37704188789733956,0.4135251538779711,590.8623326258182,1.0007588552097018
lengthscale__1,14.1821307340082,2.0304898523573294,0.10941854685303416,10.027985175844785,18.034805020586305,170.24150238737198,1.0102699229973073
lengthscale__2,8.229245702441384,1.4335998678745783,0.0773024108322039,5.860210895072659,11.208233698373835,334.32168423796,0.9993841427641139
