,mean,sd,mc_error,hpd_2.5,hpd_97.5,n_eff,Rhat
y_pred__0_0,-0.9140771785695363,0.03284397260613131,0.0015410587277708953,-0.971935814964532,-0.8458488644557135,428.14758128109395,0.998414196553507
y_pred__0_1,-0.029583477155408724,0.07183216985996606,0.0037271949146908895,-0.18098171449824974,0.09291758481053834,308.3309265370735,0.9983384784712738
y_pred__0_2,0.956006731045139,0.043591147214623475,0.002188762499125503,0.8653910326564674,1.0385056222581275,212.35863717567287,1.0123777955540283
y_pred__1_0,-1.2145208699784096,0.05516417694686345,0.002649404767753031,-1.322432127521119,-1.1137500034598937,371.6020409924366,0.9980664505723769
y_pred__1_1,-0.561579190465035,0.11897145007736129,0.00680044054484009,-0.8061582279660099,-0.34025921397619935,260.04803511417975,1.0018169845406748
y_pred__1_2,0.43205963050584667,0.08164314291721365,0.00406296407705876,0.28216614462778417,0.5864582319801716,218.32178285045345,1.0278515153099759
y_pred__2_0,-0.39872387166542966,0.029105645666633307,0.001444752993070632,-0.45360928402438777,-0.34128106593402435,370.0123564741771,1.001582562253176
y_pred__2_1,0.5402094260638453,0.06633757481473786,0.002841346899598359,0.42551008539516416,0.6756083320165117,589.28440394257,0.9987151637871445
y_pred__2_2,-0.2559436599931986,0.04091068448583624,0.0015516752062294987,-0.3294112827726706,-0.17384658865201064,610.5665096679878,0.9989068093887926
y_pred__3_0,-0.38140718085701253,0.10834113449220455,0.005740686473166873,-0.5970331868317748,-0.16981116503246113,296.0146060420155,0.9980194604346239
y_pred__3_1,0.9706792642454221,0.2475861431733305,0.014967990575899533,0.495250506006761,1.4444941059246181,239.48570353880655,1.003483853505473
y_pred__3_2,-0.43650733377714634,0.1542089111648658,0.008535707816535818,-0.7282877208962302,-0.16939888667459518,282.85653343516975,0.9996274158138122
y_pred__4_0,0.7271097377438995,0.016256038032777375,0.0009571665039385029,0.6931393529073381,0.7558970674030621,296.044719700202,0.9982490386327096
y_pred__4_1,0.3982399566513172,0.03585362465283533,0.0020606254582487002,0.33036664402199994,0.46932446354217644,249.68200138861624,1.000278289520621
y_pred__4_2,-0.7003801785651407,0.021628520380364506,0.0012644485275144556,-0.7403458238426203,-0.6547560295143812,218.6025834573926,1.0075630274139662
