,mean,sd,mc_error,hpd_2.5,hpd_97.5,n_eff,Rhat
y_pred__0_0,-0.9278893093939192,0.030379979840022445,0.0012871011251709354,-0.9896467921518654,-0.8755130097051014,463.31567517617253,0.9988281266811965
y_pred__0_1,-0.677199593650765,0.0755084913742413,0.0034591865813132666,-0.8294226387982366,-0.5351989320313159,462.2204702358263,0.9989746024835501
y_pred__0_2,0.9577953993037064,0.031664432798980964,0.0015873874146166635,0.8992518963293572,1.0171560920512284,325.5280261789333,0.9985968912262752
y_pred__1_0,-1.1970211974868068,0.05296192433829031,0.002723675013984154,-1.2908039773284259,-1.0982826741726452,206.3759745675579,1.002730562170764
y_pred__1_1,-1.236645536413857,0.14252232801028641,0.006752320127099645,-1.5468568678715011,-0.9721288997168323,359.27815079188,1.0016605806169652
y_pred__1_2,0.4153063644731983,0.05995424053936758,0.0031357610963328453,0.3083763277215364,0.5313202114146373,256.55340928345294,0.9995224579038317
y_pred__2_0,-0.4031353488547074,0.027941655151039798,0.001294055448043741,-0.4659720569096071,-0.3521181816305353,397.4243546439268,0.999987919159224
y_pred__2_1,-0.4641570572398493,0.0662832290145228,0.0031765511556506353,-0.6026784117870189,-0.33410217380282137,419.31551813038016,1.0041627351687172
y_pred__2_2,-0.2542796869206802,0.0292810441454256,0.0013491372958965317,-0.3146050390028628,-0.20173893362918366,471.2881192331627,1.001089869386513
y_pred__3_0,-0.40078749698407845,0.11341642392329951,0.0066385293671766005,-0.6311289376169266,-0.19929036699632416,111.10533690017076,1.001377560624608
y_pred__3_1,-0.34824494159139374,0.2711976165715025,0.016188829485380203,-0.8275172891822232,0.20610801085030936,170.3711251050093,0.9992438812357402
y_pred__3_2,-0.4596057533699881,0.12442899801174838,0.007464032269786282,-0.7229074098531428,-0.22641948861986566,157.34438466444178,0.9986429562751766
y_pred__4_0,0.7374768771025481,0.01622762599095457,0.0009899046408791674,0.7094452188628625,0.7699100610188048,130.4457322506334,0.9994147607217151
y_pred__4_1,0.03682006165063109,0.04234307624747202,0.0028198077273963837,-0.038220144154048646,0.11513808468333146,106.72767207741005,1.0043287864329575
y_pred__4_2,-0.7000854087760799,0.018887059187063186,0.001163777631258691,-0.7338682001372586,-0.6626676413958007,132.10920410136205,1.0025480136818177
y_pred__5_0,0.814998031529472,0.015402939199003296,0.0009028695670095203,0.7869877742849709,0.8444581730455845,175.4522987496957,0.9984935630110979
y_pred__5_1,0.5605361275022862,0.041382408323695344,0.002651402909260639,0.4837251871001065,0.6454162865638863,153.25449466161905,1.006491234275542
y_pred__5_2,-0.7643180714007901,0.018534296196348547,0.0011534144378138348,-0.8014453157539433,-0.7317310655170268,162.66612354589543,1.0044161112633168
y_pred__6_0,1.524159493425789,0.0850951317196783,0.004397317498302447,1.3820246408638646,1.7138261807076864,282.6306346608591,1.0019473820478817
y_pred__6_1,1.196508472356595,0.21997397028675195,0.01281526549910556,0.763018928747553,1.5851750411068006,233.87041043787372,1.0077272897282323
y_pred__6_2,-0.8187887396919271,0.09679815778628528,0.005715112368311731,-0.9917404238402161,-0.6127423373607246,168.82949450416942,1.0050780747041603
y_pred__7_0,1.4517679306507858,0.024105713885315586,0.0012840349524764884,1.4110727311633622,1.5013886336849331,264.2128606580507,1.0004044214720536
y_pred__7_1,0.979047899143982,0.06442737753142767,0.004073860973316003,0.8611141735839929,1.0998400435832252,164.94469462152864,1.0104493570202693
y_pred__7_2,-0.7861351214910797,0.028511118006621285,0.0017497037119976633,-0.8451649602023735,-0.7346429445888799,141.58299011107397,1.005958450281206
y_pred__8_0,0.4740201484620071,0.0597464773770235,0.0037238149524279965,0.34988550911931465,0.5805524417227124,118.70247325674491,0.9991330068569997
y_pred__8_1,-0.007374485748576612,0.15791823792550042,0.010561969516983882,-0.28949751965088827,0.3027951763479067,110.01057108015286,1.0031228224340525
y_pred__8_2,-0.6807015871212824,0.07194193781953666,0.004516655644081076,-0.8043885373853215,-0.5384485904199832,120.30955553277371,1.0021746436560275
y_pred__9_0,-0.13480801776553353,0.03089303471274142,0.0018040337001300824,-0.19312539714846752,-0.07734896861278008,121.99309492616054,1.001973947008717
y_pred__9_1,-0.6413507782521448,0.0734620415524541,0.004523309802532388,-0.7838990562596803,-0.5154796551398353,144.91237690062005,0.9995001491626344
y_pred__9_2,-0.3960246071483214,0.03349970569645358,0.0019901392566595657,-0.4621843054947621,-0.33158129459636404,157.98572793868195,0.9986483938616185
y_pred__10_0,-0.9888578549020293,0.019804584112822685,0.0008522248076087247,-1.0280980254212921,-0.9486826622234428,472.0653604581672,0.9980704735526094
y_pred__10_1,-0.971238278437541,0.049973108063023526,0.0024451701782290526,-1.065312953993133,-0.8722647902093102,413.373653301218,1.000096199264197
y_pred__10_2,0.45947732858098284,0.02052123175418011,0.0009891199630662963,0.4230086834405888,0.4979670530459627,394.85923378425537,0.9982299101969098
y_pred__11_0,-1.0296685736695397,0.05057542563041385,0.002945073333058889,-1.1187806941678553,-0.9254372220596415,98.75143309114962,1.0139784012162363
y_pred__11_1,-1.0299522431503445,0.12111003148306945,0.006188551766939205,-1.2621486657949577,-0.7840005418155502,236.61022309328874,1.007324413901917
y_pred__11_2,0.6503217024972211,0.056015987737730706,0.0027508786458357846,0.5375085650643918,0.7519987097993205,277.9428003910554,1.0023802737364338
eta1,4.072248081525422,2.866492639909329,0.23258069834345854,0.538055023465816,11.305446721757587,54.35515986110269,1.0011254645490157
lengthscale__0,0.39246177291614326,0.008994327703235267,0.0003998591667692628,0.37667770591653443,0.41017889675866376,376.00804987533525,1.0020971803800467
lengthscale__1,15.058929398325036,2.08776855645063,0.08397450568703203,10.884690722241677,18.792415142295273,646.0199925173584,0.9980154243238181
lengthscale__2,6.129723798115126,0.76160290507255,0.03293202508070679,4.689150805632533,7.636282909740874,534.3802782328913,1.0040581959108394
lengthscale__3,4.584268324626518,0.4681386601681491,0.0221074943723654,3.816557918831844,5.594871313267155,244.36911927038355,1.0013519357915495
lengthscale__4,6.279946910253046,0.5060607756486127,0.021940460329509453,5.400557780439996,7.394746903954357,422.7638034309409,1.000080962981218
lengthscale__5,3.647000885324143,0.2575843556200401,0.013834910165763385,3.2123803418392765,4.184096664781804,172.01220787714576,1.0031738468210136
lengthscale__6,4.1286866202367385,0.2633855650116006,0.014957492658212845,3.7098120522889517,4.64031249479594,145.00251894063155,1.000521917136119
lengthscale__7,10.637116466723722,1.151203715806427,0.04750040097779436,8.543852598015432,13.090945197065624,572.9568656494873,0.99985502214048
lengthscale__8,6.381849656610666,0.44237504352950013,0.01837159379707732,5.518570026554624,7.2659338459998155,552.8059685932175,1.0031332870850889
lengthscale__9,3.5682341086110227,0.2613481029387653,0.013123559738431054,3.0986292271355556,4.085770299314658,151.76340846436813,1.0008996119907982
tf__0,0.473442516372603,0.0227797989748786,0.0012388898972122524,0.434641712044152,0.5246073117435721,146.08654739696038,1.0121709685597737
tf__1,0.5103645359832248,0.015160836492837499,0.0008076744123816741,0.4794477919917168,0.5373350439539626,158.27505307143142,1.0116525374172671
tf__2,0.537268516186636,0.0017357291616906976,6.187263621559078e-05,0.5340408601366975,0.5406026275124803,617.9858321524322,0.9982357373056935
tf__3,0.5362873583088962,0.022220933740632165,0.001149670281140278,0.48800553247967915,0.5715003312518318,214.68037473585142,1.0095421764568073
tf__4,0.494543528140808,0.004951579084686459,0.00018424597367116977,0.48470379847955936,0.5049246917223505,830.2865735180619,1.0006281634593346
tf__5,0.5056578118291225,0.004529051366229253,0.0002368931633013045,0.49699307246745417,0.5142672913337049,190.1260641234287,1.0105323185840667
sigma1,0.002196456354415698,0.0014783246663798645,0.00011715111823932338,0.00033576797743900425,0.005741298805897984,60.449707634076496,1.0067692221246414
colcholpacked__0,0.9135408098009665,0.6405151761733553,0.04954424117612478,0.20186909947569956,2.1743779275149184,72.54936256156964,1.0177479902061808
colcholpacked__1,0.38563248638191094,0.2983373113361519,0.020602665897164394,0.024718473798878014,1.0457284359156829,95.5688613637503,1.0120024402548293
colcholpacked__2,2.416139918070661,1.6970042899585651,0.131484670571111,0.4737453144614669,5.711687583960913,72.36335005743439,1.016699450878932
colcholpacked__3,-0.00853819095091481,0.07579227488190352,0.004176852401102441,-0.15779081195014302,0.1383011218906999,354.85788019133696,0.9984341552222202
colcholpacked__4,0.6721108248813831,0.4742085768501349,0.03687889722313798,0.1449502379764706,1.6374296923934064,72.1977795121295,1.0170422163464679
colcholpacked__5,0.7978969288358542,0.5617468567745475,0.04334632631124544,0.15939948211705277,1.9084951103315573,72.95575815325304,1.0160467163504907
