,mean,sd,mc_error,hpd_2.5,hpd_97.5,n_eff,Rhat
y_pred__8_1,0.03404406046411303,0.08687172420865633,0.005106131720962117,-0.12485502024619809,0.2080812040488127,249.0088798281765,1.006411678077233
y_pred__8_2,-0.6857983440602952,0.07191558475739407,0.004163394687611474,-0.819053067754062,-0.5396562382308333,191.11904543615756,0.9986981547806367
y_pred__9_0,-0.14422388720045043,0.02893792847736193,0.0015090607583498447,-0.1957310998926209,-0.08015369573935188,337.0416054637926,1.0037620208465456
y_pred__9_1,-0.07391583298390242,0.04379657203627399,0.002180410114818112,-0.14599274094362708,0.019002475352950486,362.1350742843291,1.0008462738564674
y_pred__9_2,-0.39743438216318483,0.03630191061088422,0.0020281040116215438,-0.4618382035968023,-0.31817509495447654,216.67522933700184,0.9987359724512804
y_pred__10_0,-0.9874784306539935,0.01566008741139422,0.0006191783933935551,-1.0174266860420353,-0.9591331346802643,612.567428796129,0.9980594560396203
y_pred__10_1,-0.21829347672461583,0.025194958129186353,0.0010255842115602432,-0.2620281071543913,-0.16563393043237548,547.4740540003293,0.9981312011535328
y_pred__10_2,0.4595041360213706,0.022521992864816515,0.0007811669742410966,0.41818541499522216,0.5077460802971729,734.2004316917021,0.9982249280986998
y_pred__11_0,-1.0152466112042786,0.051522972012950356,0.0023098354987215464,-1.114564360844246,-0.9210043226759256,494.17202466867485,0.9983270713122196
y_pred__11_1,-0.3463851752217361,0.06852516457525888,0.002985159108919671,-0.4813066014044437,-0.22653634967962924,437.88825481504784,0.9980059868452271
y_pred__11_2,0.6374654170402325,0.0698181511072019,0.003214121828993644,0.4968790370427857,0.772505111291206,407.41861936195994,0.999256361421188
eta1,2.609087370907053,1.8899104811255185,0.13459850544927304,0.33478497491460985,6.813179905784093,127.50255299541088,0.9994245794385712
lengthscale__0,0.3918378170979778,0.01149366397661195,0.00047326879851758197,0.36970736451608066,0.4135281843719515,575.7197356835907,0.9993706416002417
lengthscale__1,10.43108606971552,1.6449290350308265,0.06093429850518052,7.422380610047019,13.720918938003553,631.6407747050207,0.9988210834514555
lengthscale__2,6.40442666246703,1.1236844425407349,0.05530950722786728,4.254537849936638,8.492038748753192,301.62815569729827,0.9985050755462589
lengthscale__3,4.704584996831071,0.5504709838082924,0.02484845663810085,3.7165629937396103,5.794081725332588,430.13957283128553,0.9995174945070676
lengthscale__4,6.70902570704465,0.6704753653594737,0.027554178942315422,5.507902057169121,8.045431353286945,366.62699024377827,1.0081765692031903
lengthscale__5,3.587095601696102,0.2530586978640123,0.01016789793107514,3.1023117084797636,4.079424920971581,528.6921708750516,0.9989209661566506
lengthscale__6,19.23159595517244,2.736241823758941,0.07633672363760381,13.864203334482362,24.478082095304263,1456.0099605571245,0.9981221606220388
lengthscale__7,14.051837315630019,1.9051105078203074,0.07412929236669702,10.502229825862475,17.589098027709586,733.0783225791828,0.998696682527074
lengthscale__8,5.386130212238463,0.3777698920456382,0.01414582191174098,4.744210682028196,6.217269182337551,494.88001186429057,1.0017009633776652
lengthscale__9,3.99561090976328,0.2859397687089261,0.012549126113796837,3.510797520265488,4.587313056398884,523.620051194984,1.0010412431673905
tf__0,0.4833384130396657,0.012615553107052521,0.0006245887909422847,0.45882225886659006,0.5104554017399534,438.48375762425877,0.9991714761885868
tf__1,0.5016523489851047,0.0006627584644710065,2.8186427094774217e-05,0.5004350597390566,0.5028775064843911,576.8287525151566,0.9988872377846598
tf__2,0.5083032075319543,0.1277526858032125,0.006394966373939137,0.23856472377657745,0.768799800480293,437.8663644413616,0.9987650726275384
tf__3,0.5698547488252712,0.08704294806445412,0.003853971908489336,0.40020515671394535,0.7358529822636705,427.946994858715,0.9983373809191085
tf__4,0.49286354469441274,0.007312639594775236,0.00035399118154735333,0.47828203139974773,0.5073316596512397,449.99099528404844,0.9980569372849832
tf__5,0.514710109452471,0.022485211670329863,0.0009922721470460043,0.4730706416376448,0.5585138617084976,432.48850198683976,0.998392282241966
sigma1,0.002446858748575142,0.0017614226077225725,0.00012602267436780755,0.000387736035349937,0.006327553702137877,128.17036455943722,0.9994785958647966
colcholpacked__0,1.2008276344160005,0.8555987701301743,0.06222031710237871,0.1956947445602317,2.9636162944767235,94.03772464572185,1.0164987834792854
colcholpacked__1,0.29763756054040785,0.2565540551092711,0.016972357562929995,-0.031017602599802598,0.8111898335917249,114.77813230013427,1.0070868252753054
colcholpacked__2,1.8191733402740458,1.290305015641983,0.094714077469902,0.3150006971375543,4.396483545148011,94.06958813245619,1.0157329557406485
colcholpacked__3,-0.020002928517453087,0.11174626728777862,0.004950888134494548,-0.28989965402619916,0.16538468792528133,306.49043248093915,1.0142610373104484
colcholpacked__4,-0.11140927101286416,0.11720163704237564,0.007968273903126839,-0.36005906014379696,0.06626824624371441,124.87303403227203,1.0159488276529118
colcholpacked__5,1.633202141757692,1.1759813419396463,0.08558264334219076,0.26947670157658293,3.9631734642176197,95.74669828116741,1.0166739268834348
