,mean,sd,mc_error,hpd_2.5,hpd_97.5,n_eff,Rhat
y_pred__0_0,-0.9247439367463961,0.031044681785125282,0.0011739962165096605,-0.9864705040006304,-0.8625662213754267,621.0130277117375,0.9982095492414934
y_pred__0_1,-0.05518545495348739,0.08358513861786876,0.003376513414652679,-0.21917000128326458,0.10679970457155999,468.6837976892387,0.9981863395297125
y_pred__0_2,-0.6845931337229495,0.09531041371299757,0.00506286400676525,-0.8723504503036827,-0.5105577612751437,317.31218551893375,0.9983877877833951
y_pred__0_3,0.9551501421271806,0.0431643439221038,0.0021785199488910554,0.8703421214729419,1.0289178407914414,294.1185637941294,0.9993622025566669
y_pred__1_0,-1.1984058975673617,0.05588020158134094,0.0030056616494006853,-1.3264389329328399,-1.1066868358240882,293.1494651019039,1.0017688587461073
y_pred__1_1,-0.5330947400895307,0.15100829064155036,0.006925963808503516,-0.8123558290555172,-0.22563135391969696,396.7765416744241,0.997998110138605
y_pred__1_2,-1.214255225753435,0.15438288261836056,0.00894550655795302,-1.5051858288846407,-0.8806214264089969,206.87225810351356,1.0140246271833588
y_pred__1_3,0.4174965855814017,0.07330978164822471,0.004019469353629642,0.27356601444185424,0.5654002477641211,214.90546190838876,1.0046254250629145
y_pred__2_0,-0.40379900858244,0.02772125126564061,0.0011867943540693044,-0.46063417816879226,-0.35450837915372374,442.30596609911146,1.0028876099075663
y_pred__2_1,0.5149113675871978,0.07534663379870103,0.0026769801089915187,0.3762164189823953,0.6637676852666881,700.9740977851752,1.0012422969160633
y_pred__2_2,-0.45559108710354757,0.08362304990189721,0.003815015136331103,-0.6245855371911907,-0.3067620140393097,420.4022306005805,0.9989807425918971
y_pred__2_3,-0.24800408778334332,0.03748109026934007,0.0015555524468723895,-0.32913067293023757,-0.18143072942032773,528.1238308905158,1.0000174603940895
y_pred__3_0,-0.3778503890903369,0.12086355960289479,0.007094033813726512,-0.5766845548484446,-0.11968923684935143,227.67369137749256,1.0065456669468598
