,mean,sd,mc_error,hpd_2.5,hpd_97.5,n_eff,Rhat
y_pred__9_2,-0.6448538781223668,0.10527277246037833,0.006004859482307203,-0.8462092726799416,-0.4214433001786593,241.89423997098424,1.0002157110946774
y_pred__9_3,-0.4037055228212919,0.0416091689007905,0.002310064659785611,-0.4874257073620725,-0.3229638546116243,258.74225570587373,1.0053772183676024
y_pred__10_0,-1.0059647668542253,0.022522884540302227,0.0008125975867319934,-1.0498299784225997,-0.9620641626270752,716.8791968261178,0.9980970931302344
y_pred__10_1,-0.2369214694918413,0.03603841993797783,0.00142204434586464,-0.2998519596270211,-0.16530775312723495,663.1886045306746,1.0040012433289904
y_pred__10_2,-0.9481579707908439,0.06553912711461596,0.0031254971468409804,-1.0654657210842229,-0.8134385172774448,400.8717674585158,1.0018464489813521
y_pred__10_3,0.4809642719466658,0.024327524370310407,0.0010994589747502482,0.4324566926879312,0.5279457846360099,447.9653762838844,0.9991728132918409
y_pred__11_0,-1.0335217021945045,0.07085447267793006,0.0033038124397349474,-1.1677315194844422,-0.9095236380143061,531.3276044849865,0.9980128820239036
y_pred__11_1,-0.34148527873995216,0.11357699149265722,0.004976432629472432,-0.5678458162300236,-0.12672647771299597,494.1747234169584,1.0031982607198617
y_pred__11_2,-1.0112735877525938,0.19145091999514746,0.008565851447140374,-1.3836534195043548,-0.627894831845588,454.23264314498647,0.9996198611514703
y_pred__11_3,0.6667556942638343,0.06876179362055919,0.003252349076971397,0.5342614800289209,0.8064061032967161,413.01259085123337,0.9996218794748754
eta1,3.4284628536199233,1.8861922045602904,0.1434210688493751,0.69066993852624,6.991591914033623,76.57863524406386,1.0018677793625255
lengthscale__0,0.38769297542856895,0.010989765556918173,0.00046059769409897847,0.36699279881236946,0.41051070855577326,635.1692266191443,0.9994678091616588
lengthscale__1,12.35990829302163,1.9388372118357273,0.08328947501589143,8.998619723719242,16.293912706766772,665.1052061855896,0.9980882545232485
lengthscale__2,7.378935793190302,1.433544242354159,0.07423021534616638,4.850453270391368,10.328891850331049,228.33099002404668,1.017080228533604
lengthscale__3,5.8815028116104004,0.6897582416092621,0.02538477425146456,4.498796965377115,7.107301617737704,556.1370431726467,1.0035054874034604
lengthscale__4,10.272990074048419,0.8091045456367103,0.03333566324233196,8.826885987803921,11.957775809727787,302.2802255879081,1.0058399660812738
lengthscale__5,4.372218017672215,0.2784231560656782,0.01270143586027169,3.805807948217012,4.881526963349839,479.04184477230444,1.0012535230383255
lengthscale__6,3.367239273188615,0.18532844923746025,0.007045254391363614,3.0182245663617913,3.724403205230248,673.5017581675384,0.9979981889948113
tf__0,0.5007465825762043,0.0010383641363060465,3.9962395191981334e-05,0.4986177496042902,0.5026404925739582,802.9077058977444,0.9980877194082317
tf__1,0.49236391222834613,0.0003354129827805843,1.1018312127087318e-05,0.4917008437167496,0.492974894800804,1064.3940736231991,0.997998957837505
tf__2,0.5390650414445819,0.0006538606378911029,2.1888179135593713e-05,0.537706120923575,0.5402190538184959,923.2020405406028,0.9983116291879235
sigma1,0.002184598146212236,0.0011808249017672225,9.084119417555638e-05,0.0004901965766551336,0.004300601351588529,75.53380378695499,1.0011807663823182
colcholpacked__0,1.3929471428748421,0.8615993332628508,0.07128764926759815,0.28296758614557144,2.9543687480478877,53.076448669378976,1.0086415366090362
colcholpacked__1,0.06891264159060935,0.1596285306600608,0.010139789230343503,-0.15631637753266076,0.44586863295704415,98.96091927326422,1.017558459238036
colcholpacked__2,2.068548575455559,1.2756545548534615,0.1061562643301542,0.39367045116841964,4.3548251242287215,51.735781777191455,1.0078780046361782
colcholpacked__3,0.4348035948645566,0.37542854962313615,0.027599445424356033,-0.043186549546406085,1.1558075391073028,55.61142808920489,1.0180058159438807
colcholpacked__4,0.1469463057753564,0.21698317143439902,0.011022368363453704,-0.23873367337167464,0.6000096373994738,351.94338761289987,0.9981866380169974
colcholpacked__5,3.713983446125379,2.286830198171593,0.19016232129029703,0.7993322481753526,8.25027458587258,52.747075266077445,1.0076956109522146
colcholpacked__6,0.05504198399376635,0.08839198778107776,0.005293473408764021,-0.10811467500001153,0.24502222586617114,91.65721299030896,1.0202502071036683
colcholpacked__7,0.00937171115317875,0.08658609940904931,0.004676715264781401,-0.18071786761144099,0.16895555295832893,243.39814286299188,0.9980013482085184
colcholpacked__8,1.0927518367407856,0.6762512145722159,0.05577256046974122,0.24807898776933457,2.389669259714321,53.74973488761907,1.0067995903931268
colcholpacked__9,0.8714342737612336,0.5374536921716775,0.0444633026350202,0.19078229145698508,1.886152572714584,52.25850596329387,1.008445979411909
