,mean,sd,mc_error,hpd_2.5,hpd_97.5,n_eff,Rhat
y_pred__0_0,-0.9063584394773253,0.037310970835825734,0.002418646775581801,-0.9744355255550387,-0.8316025833192404,25.258911529118198,1.0349245698400429
y_pred__0_1,-0.0028442817721818824,0.10323975999684265,0.007613874266190315,-0.1837896727160252,0.23850058098237645,18.716346762170726,1.0441183219336085
y_pred__0_2,-0.6397093701597605,0.1165276039669808,0.007383677612480183,-0.8673751914485739,-0.3928994053427427,49.688368784898955,1.0155810037062811
y_pred__1_0,-1.2071129552661064,0.06150707327726575,0.0027010557755526624,-1.338106467605266,-1.0950493527813439,513.1961386499947,1.001599957521471
y_pred__1_1,-0.5226187636966971,0.13907284590108837,0.006612486536071563,-0.7878593961633628,-0.26485761581936945,396.49632358779917,1.0001260473163793
y_pred__1_2,-1.229011568747113,0.19508362322319536,0.009709484764125042,-1.5912636526127306,-0.884337293217344,381.69693630284894,0.9982421631458275
y_pred__2_0,-0.4082649324073145,0.03599592117358311,0.002052266752909455,-0.4731472657331057,-0.33255961225297065,65.07384355503741,1.0150195174207624
y_pred__2_1,0.5073313837447884,0.08228390836994347,0.005347666423181479,0.35092361883344875,0.6750114138079126,38.633161281942094,1.0200412400702306
y_pred__2_2,-0.4941686495512098,0.12164624506108322,0.008113884653453354,-0.7291672540770868,-0.2421787395427332,26.676868834787896,1.0333407316569625
y_pred__3_0,-0.3752844075704561,0.13049148520900336,0.007327224834765567,-0.6059282831803997,-0.11499824193402232,169.5695700567641,1.006173083537928
y_pred__3_1,0.9880544978287242,0.34006051689052635,0.022771165001186786,0.2782371272649644,1.5936792756844465,47.73583557858966,1.017286125283443
y_pred__3_2,-0.3367526377770866,0.4434982539724347,0.02733757099696547,-1.236542812092737,0.47659685822378645,111.9053518021783,1.0134645775318027
y_pred__4_0,0.7196363692833655,0.0205032972516094,0.001403627167175685,0.6783661573284318,0.7600807673691582,24.86629095416994,1.0265451756001565
y_pred__4_1,0.3635265683223873,0.05370095347011334,0.004197863583798289,0.2516551467657784,0.4683711095292974,17.27467555784234,1.0409395180763716
y_pred__4_2,0.010006167623684774,0.058194610278794974,0.003676410310378012,-0.10501807563116279,0.13642354181443994,87.81143305767975,1.0007382606681567
y_pred__5_0,0.818463922388772,0.02029352587690933,0.0012338505525174336,0.7785901344488175,0.853540233889244,107.98756451627607,1.0036779757970837
y_pred__5_1,0.38197924379224174,0.05715975747089452,0.004073942230033884,0.24520113830400506,0.47310234349455177,23.046388281701084,1.030509170920218
y_pred__5_2,0.5591017969862544,0.06725649615796923,0.0038214438802822237,0.4473758121407236,0.7056917208866544,267.7674572371269,1.0015867604028001
y_pred__6_0,1.4644150388814487,0.11636517493599685,0.007496458785208845,1.2155730764379573,1.6955501986754271,27.531308442,1.0359254220289256
y_pred__6_1,0.026843261056204097,0.2773927118902566,0.01996515195100904,-0.5925173842156921,0.5281176905688976,28.54178077447704,1.028514787893543
y_pred__6_2,1.1165301271568249,0.3558708545192953,0.024210243692020406,0.4419589129752579,1.8796710274190973,36.8876909542639,1.020095845543145
y_pred__7_0,1.429529492668391,0.03266473205785612,0.0020390032892686895,1.361528175922557,1.4937353537101175,31.735449441829015,1.0282624777914886
y_pred__7_1,0.571015814907355,0.07681421806838337,0.00547350073241518,0.40442705507210314,0.7001780902744286,28.379366458011283,1.0263733610896406
y_pred__7_2,0.9481447646482242,0.10139416875882942,0.00679880491907507,0.7497090083549854,1.136654318511348,43.065861111800025,1.016214745765883
y_pred__8_0,0.5407729902857155,0.07944720858998651,0.005972531982079698,0.39038198950067315,0.7142616207747843,18.869886903877177,1.0365192783202866
y_pred__8_1,0.23828730892646457,0.21086973774027618,0.01725977407281746,-0.14396898137104175,0.7196099103381408,14.879024891036602,1.0519810799221303
y_pred__8_2,0.10289272878164854,0.23113676271228442,0.016563789651098195,-0.34765488242230114,0.6133495260185348,28.780817169021972,1.02072510401612
y_pred__9_0,-0.14915935468555208,0.03452224655412202,0.001727694811145364,-0.22058124634267096,-0.08707964409089532,240.22260849886752,0.9996307117030068
y_pred__9_1,-0.28617632045091496,0.08322918224657842,0.005085734740394302,-0.44500619901671196,-0.11828996731236868,62.70779360594063,1.0177720959182988
y_pred__9_2,-0.6573104698641644,0.10845434189987263,0.006246982386870062,-0.8558432896536046,-0.447051290051786,265.15849135603696,1.0023111771398858
y_pred__10_0,-0.9853399378030578,0.02094575240473745,0.0010536728504001859,-1.0259876607466434,-0.9451936881560947,260.4942468775766,0.9982183652274319
y_pred__10_1,-0.2728678317134436,0.05732636030312901,0.003361987437232695,-0.3694974775075388,-0.14028074351407363,33.37012488873303,1.021624864207295
y_pred__10_2,-0.9598410791391618,0.06603695292744376,0.0030484926515259745,-1.094496132035503,-0.8375298490796046,339.8297807416506,0.9983893215976584
y_pred__11_0,-1.0069185822303934,0.06745778626856735,0.002911557400495788,-1.1363368736403177,-0.8800633557322525,527.9797593866867,1.0056546509322966
y_pred__11_1,-0.7088673086503833,0.14392397911295227,0.006439020108904243,-0.9512041599791284,-0.4049882715219397,479.0701009228189,0.9984680585311038
y_pred__11_2,-1.0166197664916048,0.22376892081500968,0.011830840501388187,-1.4649208624908807,-0.5706162010066106,328.0821835807646,0.9980040606376153
eta1,4.061088168202776,3.336678118655403,0.24359463252887076,0.5013590462567193,10.671909813825229,78.92435038251307,1.027292210302937
lengthscale__0,0.4027768173249094,0.0553919462080772,0.005288232072646294,0.3531220470767776,0.5679151825771924,8.708293085662266,1.0822744958351418
lengthscale__1,7.2874065574967375,2.0264135325691957,0.16219078493301228,1.695452583603666,10.180386785512832,15.632902168485918,1.0418989176085889
lengthscale__2,4.027259244493775,0.958375560739795,0.06332272372149408,2.168279986106548,5.658230344751718,46.33030739441047,1.0129650762145814
lengthscale__3,3.847770209088595,0.5129732340402811,0.02527711421045147,2.8579417642554823,4.798774301342129,300.09546753364924,0.9993310965831541
lengthscale__4,4.799963235844303,0.44801274591199236,0.029898219583675743,4.0805699705750165,5.817860834040236,28.128723420572946,1.019629136984637
lengthscale__5,5.032242366120371,0.4793946291594087,0.024142671867620487,4.180576298669005,6.108426153828368,165.52061839585264,1.0001863536847557
lengthscale__6,4.560371778919137,0.369319320858644,0.016546508177562536,3.844285512908802,5.2730803635637615,395.2484146359443,0.998081205927417
lengthscale__7,15.839715635721326,2.6450323036653227,0.13027942580019217,11.18374136231141,21.39295254367111,320.83612459733945,1.0049232120885139
lengthscale__8,4.89858302583151,0.358704300126052,0.01823684154360921,4.1847202819350455,5.552571081553332,95.14358344720023,1.0041396184884552
lengthscale__9,28.940989185752425,4.254281661989695,0.168934895673921,20.504320866657178,36.77577282502771,573.7605374339446,0.9981574925598988
tf__0,0.4852739587083344,0.0007796245272333094,3.293040485530649e-05,0.4836991818678932,0.48677164759131625,618.8671316670601,0.9987065290381728
tf__1,0.5023432778614745,0.0015722788747320352,6.874906505269804e-05,0.49921621360167884,0.5051064325719467,589.4247341516204,0.9981149188596289
tf__2,0.5388836764027047,0.0016916738573588793,6.281431772756646e-05,0.5358926892406531,0.542280468426697,679.2549789393172,1.0000299765371372
tf__3,0.5272553567539526,0.02565813529479179,0.001003791114178535,0.4811952860793625,0.5790467299290231,681.3478400298914,1.0042573307272298
tf__4,0.4891633462626549,0.0038454428553044324,0.00017933708324181376,0.4816991629261937,0.49728756559581394,499.7823774526227,0.9997381209446963
tf__5,0.2235207949104722,0.11628906777556475,0.004921555969878436,0.028705038399994203,0.43800874134062806,518.8031398453397,0.9984478814068515
sigma1,0.004588605137674892,0.003680926647258169,0.0002711704070297322,0.0005929015660092322,0.012124498248552596,81.50366369182521,1.0267331246226683
colcholpacked__0,0.6378043055312081,0.4384167760622105,0.03181763394637467,0.07639495064428982,1.4093297130906874,81.74984757166277,1.0338737957394593
colcholpacked__1,0.28741823249850246,0.22477500130901754,0.015584300948171984,0.012447720803380065,0.6658511487741813,92.72339386672182,1.0254920805728962
colcholpacked__2,1.4257192430430137,0.9719814683819707,0.06988177143260732,0.1825953921692951,3.0602654263126032,84.0950417772951,1.0318940537626553
colcholpacked__3,0.37203318431561827,0.2829541440574999,0.020435346634415277,0.03356781201119036,0.8690420467005804,75.780000274724,1.036380745697143
colcholpacked__4,0.012209065123521226,0.11802489160107997,0.005537514544984204,-0.23696360965116586,0.27547838842681294,423.8013153899923,0.9999770097386463
colcholpacked__5,2.1210607380782234,1.4539267248895704,0.10493101433556862,0.2774101702504487,4.924611103473636,85.45085354061325,1.0295379357718513
